HH 30y or less,HH Female Married,HH 65y or more,HH Female Widow,HH Disabled or chronically ill,HH Minimal education,HH Advanced education,HH Intermediate education,Working age members,Disabled working age members,HH Size,HH Size_sq,Dependency ratio,Owns a car,HH lives in rural area,Governorate_Mafraq,Governorate_Amman,Governorate_Tafila,Governorate_Zarqa,Governorate_Balqa,Governorate_Maan,Governorate_Aqaba,Governorate_Karak,Governorate_Jerash,Governorate_Madaba,Governorate_Ajloun,SCORE,id_transfer
0,0,0,0,1,0,1,0,3,0,6,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.420269306,4063
0,0,0,0,1,0,0,0,4,0.25,6,36,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.420373569,4064
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4.420381589,4065
0,0,0,0,0,1,0,0,4,0,6,36,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.420403643,4066
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.420552395,4067
1,0,0,0,0,0,0,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.420571037,4068
0,0,0,0,1,0,1,0,4,0,7,49,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,4.420658232,4069
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,4.420713208,4070
0,0,0,0,1,0,1,0,3,0.333,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.420728383,4071
0,0,0,0,0,0,1,0,2,0,7,49,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.292014005,4072
0,0,0,0,1,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.42089392,4073
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.421230521,4074
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.42126738,4075
0,0,0,0,0,0,0,1,2,0,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.419963471,4076
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.421373542,4077
0,0,0,0,0,0,1,0,2,0,6,36,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4.290329296,4078
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.207549232,4079
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.421543778,4080
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.4215495,4081
0,0,0,0,0,1,0,0,4,0,8,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.421552289,4082
0,0,0,0,0,1,0,0,4,0,8,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.42157632,4083
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42159985,4084
0,0,0,0,0,0,1,0,4,0,7,49,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,4.421637038,4085
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.421740015,4086
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.421742418,4087
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.421742418,4088
0,0,0,0,1,0,1,0,3,0,7,49,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42174688,4089
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4.421798078,4090
1,0,0,0,0,1,0,0,2,0,5,25,1.5,0,1,0,0,0,0,0,0,0,0,0,1,0,4.421804885,4091
0,0,0,0,1,1,0,0,2,0.5,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.131084637,4092
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4.421894174,4093
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.421920198,4094
1,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.422000269,4095
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,4.422031724,4096
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.422155589,4097
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.422246848,4098
0,0,0,0,0,1,0,0,6,0,9,81,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.422296477,4099
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.422421538,4100
0,0,0,0,0,1,0,0,3,0,6,36,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.422636607,4101
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42265021,4102
0,0,0,0,0,1,0,0,4,0,7,49,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,4.422729765,4103
1,0,0,0,0,0,1,0,2,0,4,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.422799628,4104
0,0,0,0,0,1,0,0,2,0,6,36,2,1,1,0,0,0,0,1,0,0,0,0,0,0,4.417946634,4105
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.274302216,4106
0,0,0,0,1,1,0,0,4,0,6,36,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.403788126,4107
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.415632657,4108
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.176720443,4109
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.338888592,4110
0,0,0,0,0,0,0,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.279548535,4111
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.184411221,4112
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4.23751133,4113
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.340902945,4114
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.300818839,4115
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.345023295,4116
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.411597573,4117
0,0,0,0,0,0,1,0,1,0,3,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.405356531,4118
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.13730294,4119
0,0,0,0,1,1,0,0,2,1,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.244833785,4120
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.290516517,4121
0,0,0,0,1,1,0,0,2,0.5,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.419254177,4122
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.406267926,4123
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.422885429,4124
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.423048609,4125
0,0,0,0,0,0,1,0,5,0,8,64,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,4.423056108,4126
0,0,0,0,0,0,0,0,2,0,4,16,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.423207565,4127
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.423379688,4128
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.42344685,4129
0,0,0,1,0,1,0,0,6,0,8,64,0.33,0,1,1,0,0,0,0,0,0,0,0,0,0,4.423520903,4130
0,0,0,0,1,1,0,0,3,0,5,25,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,4.423549983,4131
0,0,0,0,1,0,1,0,4,0,7,49,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,4.423590069,4132
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.42363118,4133
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.407879549,4134
0,0,0,0,0,0,1,0,5,0,7,49,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,4.423687706,4135
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,4.423720249,4136
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,4.423729841,4137
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.423792184,4138
0,0,0,0,0,1,0,0,7,0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.423862401,4139
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.423872105,4140
0,0,0,0,1,1,0,0,4,0.25,6,36,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.423924051,4141
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,4.424094253,4142
0,0,0,0,0,0,1,0,4,0.25,6,36,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.424235667,4143
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.424374664,4144
0,0,0,0,0,1,0,0,3,0,7,49,1.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.424386304,4145
0,0,0,0,0,0,1,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.424401423,4146
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.42445374,4147
0,0,0,0,1,0,0,0,8,0.125,9,81,0.12,0,0,0,0,0,1,0,0,0,0,0,0,0,4.424485955,4148
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.424565155,4149
0,0,0,0,1,0,1,0,4,0,6,36,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.424587117,4150
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.424660986,4151
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.424824676,4152
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.424863398,4153
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,4.425028651,4154
0,0,0,0,0,1,0,0,4,0,8,64,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.425077144,4155
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.425104084,4156
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.425174722,4157
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.425174722,4158
0,0,0,0,0,0,1,0,3,0,5,25,0.67,0,0,0,0,0,0,1,0,0,0,0,0,0,4.425184299,4159
0,0,0,0,1,0,1,0,3,0,6,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.425185896,4160
0,0,0,0,0,0,0,0,5,0,6,36,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.425233782,4161
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.425323165,4162
0,0,0,0,1,0,1,0,3,0,7,49,1.33,0,0,0,0,0,1,0,0,0,0,0,0,0,4.425334109,4163
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,0,0,0,0,0,0,0,0,0,1,4.425377429,4164
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,4.425555363,4165
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.425615199,4166
0,0,0,0,1,1,0,0,3,0.333,7,49,1.33,1,0,0,0,0,0,1,0,0,0,0,0,0,4.425672638,4167
0,0,0,0,0,1,0,0,4,0,8,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.425720501,4168
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,4.425742039,4169
1,0,0,0,0,0,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.425818614,4170
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.426010027,4171
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.413149747,4172
0,0,0,0,1,0,1,0,4,0.25,5,25,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,4.42609615,4173
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,4.426148778,4174
0,0,0,0,0,0,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.426194226,4175
0,0,0,0,0,0,1,0,4,0,7,49,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,4.426251974,4176
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.426264787,4177
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.42627276,4178
0,0,0,0,0,1,0,0,2,0,6,36,2,1,1,0,0,0,1,0,0,0,0,0,0,0,4.426288705,4179
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,4.426304252,4180
0,0,0,1,0,0,1,0,5,0,8,64,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,4.426393339,4181
0,0,0,0,0,1,0,0,4,0,6,36,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.426487999,4182
0,0,0,0,0,0,1,0,2,0,6,36,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4.426577668,4183
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.426617518,4184
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.426683268,4185
0,0,0,0,0,1,0,0,3,0,7,49,1.33,1,0,0,0,0,0,0,0,0,0,1,0,0,4.426709737,4186
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,4.426719983,4187
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.426722715,4188
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.2950898,4189
0,0,0,0,0,0,1,0,4,0,8,64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.42688049,4190
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.426964149,4191
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.427003984,4192
0,0,0,0,0,0,1,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.427039834,4193
0,0,0,0,0,0,1,0,3,0,8,64,1.67,1,0,0,0,0,1,0,0,0,0,0,0,0,4.427119496,4194
0,0,0,0,0,0,1,0,2,0,4,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.427143393,4195
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,4.427243756,4196
0,0,0,0,1,1,0,0,3,0.667,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.262947447,4197
0,0,0,0,1,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.427248535,4198
1,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.427320615,4199
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.4274122,4200
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.427660036,4201
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.427660036,4202
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.304298174,4203
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.427838161,4204
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.42791378,4205
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.427931689,4206
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,4.428003321,4207
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.428058236,4208
0,0,0,0,0,0,0,0,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.428060623,4209
0,0,0,0,0,1,0,0,6,0,9,81,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.428068316,4210
0,0,0,0,1,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428227736,4211
0,0,0,0,0,0,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.428271897,4212
0,0,0,0,0,1,0,0,1,0,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428316652,4213
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.428507587,4214
0,0,0,0,0,1,0,0,4,0,6,36,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.428512559,4215
0,0,0,0,0,0,1,0,4,0,7,49,0.75,1,0,0,0,0,0,1,0,0,0,0,0,0,4.428680164,4216
0,0,0,0,1,1,0,0,2,0,4,16,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4.42874024,4217
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,4.428761968,4218
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.428907835,4219
1,0,0,0,0,0,1,0,1,0,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428957929,4220
0,0,0,0,0,0,1,0,1,0,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428987746,4221
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.429062284,4222
0,0,0,0,0,0,1,0,3,0,5,25,0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,4.429072421,4223
0,0,0,0,0,0,1,0,3,0,7,49,1.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.429087413,4224
0,0,0,0,0,0,1,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.429194452,4225
0,0,0,0,0,1,0,0,6,0,7,49,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,4.429196439,4226
0,0,0,0,1,1,0,0,4,0,7,49,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,4.429387206,4227
1,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.429406281,4228
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,4.429467249,4229
0,0,0,0,1,1,0,0,6,0,7,49,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,4.429503011,4230
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.429585088,4231
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,4.429718577,4232
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.429738837,4233
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.429765651,4234
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,1,0,0,0,0,1,0,0,0,0,0,0,4.34103796,4235
0,0,0,0,1,1,0,0,3,0,6,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.430054604,4236
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,4.430126084,4237
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.430142762,4238
0,0,0,0,1,1,0,0,4,0,5,25,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,4.430221384,4239
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.430240442,4240
0,0,0,0,0,0,1,0,1,0,3,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.430296822,4241
0,0,0,0,0,0,1,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.430467532,4242
0,0,0,0,1,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.430535807,4243
0,0,0,0,1,0,0,0,1,1,5,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.540396847,4244
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.318143898,4245
0,0,0,0,0,0,1,0,1,0,5,25,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3.845425833,4246
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30029041,4247
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.419040588,4248
0,0,0,0,1,0,1,0,7,0.143,8,64,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,4.430873345,4249
0,0,0,0,0,1,0,0,5,0,5,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.430892986,4250
1,0,0,0,0,0,1,0,1,0,4,16,3,0,1,0,0,0,1,0,0,0,0,0,0,0,4.431391039,4251
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.431433275,4252
1,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,4.431473726,4253
0,0,0,0,1,0,0,0,2,0.5,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,4.431664059,4254
0,0,0,0,0,1,0,0,2,0.5,5,25,1.5,0,1,0,0,0,1,0,0,0,0,0,0,0,4.431664059,4255
0,0,0,0,0,0,1,0,5,0,7,49,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,4.43170416,4256
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.431735424,4257
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.431787756,4258
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4.431848013,4259
0,0,0,0,0,0,1,0,4,0,7,49,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,4.431882557,4260
0,0,0,0,0,0,1,0,4,0,6,36,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.43188369,4261
0,0,0,0,1,1,0,0,2,0.5,5,25,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,4.431968516,4262
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432010531,4263
0,0,0,0,0,1,0,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.432097724,4264
0,0,0,0,1,1,0,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.43221265,4265
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4.432230482,4266
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.375261301,4267
0,0,0,0,0,0,0,0,4,0,7,49,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,4.432458308,4268
0,0,0,0,1,0,1,0,5,0.2,6,36,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,4.43246227,4269
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.432467816,4270
0,0,0,0,0,0,1,0,2,0,8,64,3,1,0,0,0,0,0,0,0,0,0,1,0,0,4.432540016,4271
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.432589037,4272
0,0,0,0,1,0,1,0,2,0,6,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4.432656376,4273
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,4.088034697,4274
0,0,0,0,0,0,1,0,3,0,6,36,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.432894005,4275
0,0,0,0,0,1,0,0,3,0,7,49,1.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.43294209,4276
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.433007255,4277
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,1,0,0,0,0,1,0,0,0,0,0,0,4.253954598,4278
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.433306554,4279
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.433330304,4280
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.433351283,4281
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.433471011,4282
0,0,0,0,1,0,1,0,1,0,4,16,3,1,0,0,0,0,0,1,0,0,0,0,0,0,4.43359864,4283
